,Account_Num,Provider_Num,Similar Score,Facility Name,Provider Name,Address,Provider Street Address
10176919,40136,176211,0.967857152223587,CARE REGIONAL MEDICAL CENTER,UNIVERSITY OF MD CHARLES REGIONAL  MEDICAL CENTER,1711 W WHEELER AVENUE,5 GARRETT AVENUE
9934428,16703,429226,0.9676190495491028,UNIVERSITY OF MISSISSIPPI MED CENTER,UNIVERSITY OF MISSISSIPPI MEDICAL CENTER- GRENADA,2500 N STATE ST,960 AVENT DRIVE
8492025,81250,640937,0.9675925970077515,HAMLIN MEMORIAL HOSPITAL,FORT HAMILTON HUGHES MEMORIAL HOSPITAL,632 N W SECOND STREET,630 EATON AVENUE
8589015,23510,275502,0.9674074053764343,MONROE REGIONAL HOSPITAL,FIRSTHEALTH MOORE REGIONAL HOSPITAL,400 SOUTH CHESTNUT STREET,155 MEMORIAL DRIVE
314418,63052,381423,0.9672619104385376,HAMPTON REGIONAL MEDICAL CENTER,GERALD CHAMPION REGIONAL MEDICAL CENTER,595 WEST CAROLINA AVENUE,2669 NORTH SCENIC DRIVE
8568418,69330,773085,0.9669642895460129,PARKVIEW REGIONAL MEDICAL CENTER,VAUGHAN REGIONAL MEDICAL CENTER PARKWAY CAMPUS,11109 PARKVIEW PLAZA DRIVE,1015 MEDICAL CENTER PARKWAY
10478416,37411,426508,0.9669642895460129,WESTERN REGIONAL MEDICAL CENTER,WESTSIDE REGIONAL MEDICAL CENTER,14200 WEST CELEBRATE LIFE WAY,8201 W BROWARD BLVD
10665069,48058,151328,0.9669642895460129,WESTSIDE REGIONAL MEDICAL CENTER,WESTERN MARYLAND REGIONAL MEDICAL CENTER,8201 W BROWARD BLVD,12500 WILLOWBROOK ROAD
10664038,48058,441346,0.9669642895460129,WESTSIDE REGIONAL MEDICAL CENTER,WESTERN ARIZONA REGIONAL MEDICAL CENTER,8201 W BROWARD BLVD,2735 SILVER CREEK ROAD
12789809,16540,510753,0.9666666785875956,ST MARK'S HOSPITAL,"ST MARY'S SACRED HEART HOSPITAL, INC",1200 EAST 3900 SOUTH,367 CLEAR CREEK PARKWAY
6940835,83822,248719,0.9666666785875956,CHI MERCY HEALTH,CHI HLTH CREIGHTON UNIVERSITY MED CTR-BERGAN MERCY,570 CHAUTAUQUA BLVD,601 NORTH 30TH ST
8270069,20317,458434,0.9666666686534882,NORTHEASTERN CENTER,NORTHERN LOUISIANA MEDICAL CENTER,1850 WESLEY RD,401 EAST VAUGHN AVENUE
7211296,85700,233560,0.9666666686534882,TRISTAR CENTENNIAL MEDICAL CENTER,TRISTAR HORIZON MEDICAL CENTER,2300 PATTERSON STREET,111 HIGHWAY 70 EAST
12182811,84547,257922,0.9666666686534882,EASTON HOSPITAL,BETHESDA HOSPITAL EAST,250 SOUTH 21ST STREET,2815 S SEACREST BLVD
2863007,21743,396211,0.9666666686534882,REGINA HOSPITAL,LAKES REGION GENERAL HOSPITAL,1175 NININGER ROAD,80 HIGHLAND ST
10978083,53373,887073,0.9666666686534882,REID HEALTH,MAYO CLINIC HEALTH SYSTEM IN RED WING,1100 REID PKWY,"701 HEWITT BOULEVARD, PO BOX 95"
12110823,15207,887073,0.9666666686534882,MAYO CLINIC HEALTH SYSTEM-SPRINGFIELD,MAYO CLINIC HEALTH SYSTEM IN RED WING,625 JACKSON AVENUE NORTH,"701 HEWITT BOULEVARD, PO BOX 95"
7211344,85700,304861,0.9666666686534882,TRISTAR CENTENNIAL MEDICAL CENTER,TRISTAR HENDERSONVILLE MEDICAL CENTER,2300 PATTERSON STREET,355 NEW SHACKLE ISLAND RD
12184197,84547,161387,0.9666666686534882,EASTON HOSPITAL,EAST OHIO REGIONAL HOSPITAL,250 SOUTH 21ST STREET,90 NORTH FOURTH STREET
8271520,20317,208514,0.9666666686534882,NORTHEASTERN CENTER,SENTARA NORTHERN VIRGINIA MEDICAL CENTER,1850 WESLEY RD,2300 OPITZ BOULEVARD
12112160,15207,551842,0.9666666686534882,MAYO CLINIC HEALTH SYSTEM-SPRINGFIELD,MAYO CLINIC HEALTH SYSTEM IN EAU CLAIRE,625 JACKSON AVENUE NORTH,1221 WHIPPLE ST
10177290,40136,520836,0.9666666686534882,CARE REGIONAL MEDICAL CENTER,CAPE REGIONAL MEDICAL CENTER INC,1711 W WHEELER AVENUE,TWO STONE HARBOR BLVD
7535546,87859,771977,0.9666666686534882,BAPTIST HEALTH MEDICAL CENTER-ARKADELPHIA,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,3050 TWIN RIVERS DRIVE,3333 SPRINGHILL DRIVE
12184208,84547,306595,0.9666666686534882,EASTON HOSPITAL,EAST LIVERPOOL CITY HOSPITAL,250 SOUTH 21ST STREET,425 WEST 5TH STREET
5219592,88328,153304,0.9666666686534882,HOPI HEALTH CARE CENTER,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,"HIGHWAY 264, MILEPOST 388",800 W 9TH ST
8270481,20317,708946,0.9666666686534882,NORTHEASTERN CENTER,NORTHERN NEVADA MEDICAL CENTER,1850 WESLEY RD,2375 PRATER WAY
3547074,18098,596884,0.9666666686534882,LANE REGIONAL MEDICAL CENTER,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,6300 MAIN STREET,368 NE FRANKLIN ST
9963298,54668,406993,0.9666666686534882,LAKEWOOD REGIONAL MEDICAL CENTER,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,3700 E SOUTH ST,1700 S 23RD ST
7211278,85700,826557,0.9666666686534882,TRISTAR CENTENNIAL MEDICAL CENTER,TRISTAR SKYLINE MEDICAL CENTER,2300 PATTERSON STREET,3441 DICKERSON PIKE
12183229,84547,258838,0.9666666686534882,EASTON HOSPITAL,COMMUNITY HOSPITAL EAST,250 SOUTH 21ST STREET,1500 N RITTER AVE
12183429,84547,139778,0.9666666686534882,EASTON HOSPITAL,EAST JEFFERSON GENERAL HOSPITAL,250 SOUTH 21ST STREET,4200 HOUMA BLVD
8270578,20317,876632,0.9666666686534882,NORTHEASTERN CENTER,NORTHERN NAVAJO MEDICAL CENTER,1850 WESLEY RD,US HWY 491 NORTH
7489495,66355,212688,0.9666666686534882,BELL HOSPITAL,BELLIN MEMORIAL HOSPITAL,901 LAKESHORE DRIVE,744 S WEBSTER AVE
4462819,79057,702589,0.9666666686534882,ST BERNARDS MEDICAL CENTER,ST CHARLES MEDICAL CENTER - BEND,225 E JACKSON,2500 NE NEFF ROAD
12183898,84547,196761,0.9666666686534882,EASTON HOSPITAL,EAST ORANGE GENERAL HOSPITAL,250 SOUTH 21ST STREET,300 CENTRAL AVE
12110830,15207,539018,0.9666666686534882,MAYO CLINIC HEALTH SYSTEM-SPRINGFIELD,MAYO CLINIC HEALTH SYSTEM - ALBERT LEA,625 JACKSON AVENUE NORTH,404 WEST FOUNTAIN STREET
3547618,18098,345826,0.9666666686534882,LANE REGIONAL MEDICAL CENTER,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,6300 MAIN STREET,5000 HENNESSY BLVD
7211346,85700,478320,0.9666666686534882,TRISTAR CENTENNIAL MEDICAL CENTER,TRISTAR STONECREST MEDICAL CENTER,2300 PATTERSON STREET,200 STONECREST BOULEVARD
7576571,40504,277050,0.9666666686534882,MOUNTAINVIEW HOSPITAL,PIEDMONT MOUNTAINSIDE HOSPITAL INC,3100 N TENAYA WAY,1266 HIGHWAY 515 SOUTH
4361068,87806,587468,0.9666666686534882,MARIAN CENTER,MARION REGIONAL MEDICAL CENTER,451 EAST BISHOP FEDERAL LANE,1256 MILITARY STREET SOUTH
3685532,46286,225786,0.9666666686534882,CHRIST HOSPITAL,CHRISTIAN HOSPITAL NORTHEAST-NORTHWEST,2139 AUBURN AVENUE,11133 DUNN ROAD
3548329,18098,365679,0.9666666686534882,LANE REGIONAL MEDICAL CENTER,LAKE NORMAN REGIONAL MEDICAL CENTER,6300 MAIN STREET,171 FAIRVIEW ROAD
7211345,85700,660757,0.9666666686534882,TRISTAR CENTENNIAL MEDICAL CENTER,TRISTAR SOUTHERN HILLS MEDICAL CENTER,2300 PATTERSON STREET,391 WALLACE RD
3548942,18098,318215,0.9666666686534882,LANE REGIONAL MEDICAL CENTER,CLEAR LAKE REGIONAL MEDICAL CENTER,6300 MAIN STREET,500 MEDICAL CENTER BLVD
12110151,15207,701599,0.9666666686534882,MAYO CLINIC HEALTH SYSTEM-SPRINGFIELD,"MAYO CLINIC HEALTH SYSTEM IN WAYCROSS, INC",625 JACKSON AVENUE NORTH,1900 TEBEAU STREET
7211328,85700,861572,0.9666666686534882,TRISTAR CENTENNIAL MEDICAL CENTER,TRISTAR SUMMIT MEDICAL CENTER,2300 PATTERSON STREET,5655 FRIST BLVD
7837172,29949,318215,0.9666666686534882,LEA REGIONAL MEDICAL CENTER,CLEAR LAKE REGIONAL MEDICAL CENTER,5419 N LOVINGTON HIGHWAY,500 MEDICAL CENTER BLVD
12183788,84547,365095,0.9666666686534882,EASTON HOSPITAL,SAINT LUKE'S EAST LEE'S SUMMIT HOSPITAL,250 SOUTH 21ST STREET,100 N E SAINT LUKE'S BOULEVARD
12110849,15207,338089,0.9666666686534882,MAYO CLINIC HEALTH SYSTEM-SPRINGFIELD,MAYO CLINIC HEALTH SYSTEM - MANKATO,625 JACKSON AVENUE NORTH,1025 MARSH STREET
9660990,57795,221142,0.9666666686534882,MISSION REGIONAL MEDICAL CENTER,MISSION HOSPITAL REGIONAL MED CENTER,900 SOUTH BRYAN ROAD,27700 MEDICAL CENTER RD
12110856,15207,213090,0.9666666686534882,MAYO CLINIC HEALTH SYSTEM-SPRINGFIELD,MAYO CLINIC HEALTH SYSTEM - FAIRMONT,625 JACKSON AVENUE NORTH,"800 MEDICAL CENTER DRIVE, PO BOX 800"
2947938,93041,583613,0.9666666686534882,CHAMBERSBURG HOSPITAL,CHAMBERS MEMORIAL HOSPITAL,112 NORTH SEVENTH STREET,719 DETROIT STREET
3880603,66561,478257,0.9666666643960136,BAYLOR SCOTT AND WHITE MEDICAL CENTER CARROLLTON,BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER,4343 NORTH JOSEY LANE,1400 EIGHTH AVE
316092,42686,413796,0.9666666587193807,LAKESIDE MEDICAL CENTER,LAKE CITY MEDICAL CENTER,39200 HOOKER HWY,340 NW COMMERCE DR
6033847,89964,865696,0.9666666587193807,EASTSIDE MEDICAL CENTER,EAST GEORGIA REGIONAL MEDICAL CENTER,1700 MEDICAL WAY,1499 FAIR ROAD
3916455,49236,614665,0.9666666587193807,NORTHCREST MEDICAL CENTER,NORTH SUBURBAN MEDICAL CENTER,100 NORTHCREST DRIVE,9191 GRANT ST
6509514,67452,542580,0.9666666587193807,JOHNSTON MEMORIAL HOSPITAL,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,16000 JOHNSTON MEMORIAL DRIVE,75 NORTH COUNTRY ROAD
14147135,92757,660329,0.9666666587193807,PARKLAND MEDICAL CENTER,GARDEN PARK MEDICAL CENTER,1 PARKLAND DRIVE,15200 COMMUNITY ROAD
3781547,77346,704142,0.9666666587193807,KAISER FOUNDATION HOSPITAL,KAISER FOUNDATION HOSP SO SACRAMENTO,3288 MOANALUA RD,6600 BRUCEVILLE ROAD
6999660,50313,880710,0.9666666587193807,MERCY MEDICAL CENTER,MERCY MEDICAL CENTER-SIOUX CITY,1000 NORTH VILLAGE AVENUE,801 5TH ST
13873557,32147,355277,0.9666666587193807,PARKVIEW HUNTINGTON HOSPITAL,COMMUNITY HOSPITAL OF HUNTINGTON PARK,2001 STULTS RD,2623 E SLAUSON AVE
3263755,77076,856627,0.9666666587193807,NORTHRIDGE MEDICAL CENTER,NORTH COLORADO MEDICAL CENTER,70 MEDICAL CENTER DRIVE,1801 16TH STREET
14146335,92757,197602,0.9666666587193807,PARKLAND MEDICAL CENTER,ORANGE PARK MEDICAL CENTER,1 PARKLAND DRIVE,2001 KINGSLEY AVE
6035518,89964,793884,0.9666666587193807,EASTSIDE MEDICAL CENTER,EAST TEXAS MEDICAL CENTER JACKSONVILLE,1700 MEDICAL WAY,501 S RAGSDALE
11656042,29219,575370,0.9666666587193807,BAPTIST MEDICAL CENTER-LEAKE,HILLCREST BAPTIST MEDICAL CENTER,1100 HIGHWAY 16 EAST,100 HILLCREST MEDICAL BLVD
3265800,77076,493293,0.9666666587193807,NORTHRIDGE MEDICAL CENTER,NORTH AUSTIN MEDICAL CENTER,70 MEDICAL CENTER DRIVE,12221 MOPAC EXPRESSWAY NORTH
7246043,64106,344280,0.9666666587193807,MERCY HEALTH-ALLEN HOSPITAL,MERCY HEALTH - WEST HOSPITAL,200 WEST LORAIN STREET,3300 MERCY HEALTH BLVD
6035548,89964,798817,0.9666666587193807,EASTSIDE MEDICAL CENTER,EAST TEXAS MEDICAL CENTER ATHENS,1700 MEDICAL WAY,2000 SOUTH PALESTINE
3886420,81930,152343,0.9666666587193807,BAPTIST MEDICAL CENTER-YAZOO,PRINCETON BAPTIST MEDICAL CENTER,823 GRAND AVENUE,701 PRINCETON AVENUE SOUTHWEST
3916573,49236,130637,0.9666666587193807,NORTHCREST MEDICAL CENTER,NORTH OKALOOSA MEDICAL CENTER,100 NORTHCREST DRIVE,151 REDSTONE AVE SE
11654251,29219,738291,0.9666666587193807,BAPTIST MEDICAL CENTER-LEAKE,BAPTIST MEDICAL CENTER JACKSONVILLE,1100 HIGHWAY 16 EAST,800 PRUDENTIAL DR
6035868,89964,845764,0.9666666587193807,EASTSIDE MEDICAL CENTER,SIERRA PROVIDENCE EAST MEDICAL CENTER,1700 MEDICAL WAY,3280 JOE BATTLE BLVD
6035524,89964,428294,0.9666666587193807,EASTSIDE MEDICAL CENTER,MEMORIAL MEDICAL CENTER OF EAST TEXAS,1700 MEDICAL WAY,1201 WEST FRANK STREET
6033946,89964,604229,0.9666666587193807,EASTSIDE MEDICAL CENTER,VISTA MEDICAL CENTER EAST,1700 MEDICAL WAY,1324 NORTH SHERIDAN ROAD
3264542,77076,377967,0.9666666587193807,NORTHRIDGE MEDICAL CENTER,NORTH SHORE MEDICAL CENTER -,70 MEDICAL CENTER DRIVE,81 HIGHLAND AVENUE
5719727,69590,291575,0.9666666587193807,WINCHESTER MEDICAL CENTER,CROZER CHESTER MEDICAL CENTER,1840 AMHERST ST,ONE MEDICAL CENTER BOULEVARD
13084546,21611,886171,0.9666666587193807,ST. MARY'S HOSPITAL,SSM HEALTH ST. MARY'S HOSPITAL-AUDRAIN,1601 WEST ST MARY'S ROAD,620 E MONROE
3263847,77076,351238,0.9666666587193807,NORTHRIDGE MEDICAL CENTER,NORTH SHORE MEDICAL CENTER,70 MEDICAL CENTER DRIVE,1100 NW 95TH ST
316768,42686,480652,0.9666666587193807,LAKESIDE MEDICAL CENTER,LAKE HURON MEDICAL CENTER,39200 HOOKER HWY,2601 ELECTRIC AVENUE
3887793,81930,852004,0.9666666587193807,BAPTIST MEDICAL CENTER-YAZOO,MISSOURI BAPTIST MEDICAL CENTER,823 GRAND AVENUE,3015 N BALLAS RD
3886505,81930,771977,0.9666666587193807,BAPTIST MEDICAL CENTER-YAZOO,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,823 GRAND AVENUE,3333 SPRINGHILL DRIVE
3264368,77076,341010,0.9666666587193807,NORTHRIDGE MEDICAL CENTER,ST ELIZABETH MEDICAL CENTER NORTH,70 MEDICAL CENTER DRIVE,1 MEDICAL VILLAGE DRIVE
3887744,81930,819349,0.9666666587193807,BAPTIST MEDICAL CENTER-YAZOO,MISSISSIPPI BAPTIST MEDICAL CENTER,823 GRAND AVENUE,1225 N STATE ST
6033200,89964,895716,0.9666666587193807,EASTSIDE MEDICAL CENTER,EAST ALABAMA MEDICAL CENTER,1700 MEDICAL WAY,2000 PEPPERELL PARKWAY
2897523,44368,880710,0.9666666587193807,MERCY MEDICAL CENTER,MERCY MEDICAL CENTER-SIOUX CITY,333 MERCY AVENUE,801 5TH ST
3916604,49236,834700,0.9666666587193807,NORTHCREST MEDICAL CENTER,NORTH FLORIDA REGIONAL MEDICAL CENTER,100 NORTHCREST DRIVE,6500 NEWBERRY RD
2897506,44368,428909,0.9666666587193807,MERCY MEDICAL CENTER,MERCY MEDICAL CENTER-NORTH IOWA,333 MERCY AVENUE,1000 FOURTH STREET SW
11654263,29219,723697,0.9666666587193807,BAPTIST MEDICAL CENTER-LEAKE,BAPTIST MEDICAL CENTER - BEACHES,1100 HIGHWAY 16 EAST,1350 13TH AVE S
317970,42686,805319,0.9666666587193807,LAKESIDE MEDICAL CENTER,BAYLOR SCOTT AND WHITE MEDICAL CENTER LAKE POINTE,39200 HOOKER HWY,6800 SCENIC DR
316067,42686,151859,0.9666666587193807,LAKESIDE MEDICAL CENTER,LAKE WALES MEDICAL CENTER,39200 HOOKER HWY,410 S 11TH ST
14147755,92757,275440,0.9666666587193807,PARKLAND MEDICAL CENTER,LEGACY MERIDIAN PARK MEDICAL CENTER,1 PARKLAND DRIVE,19300 SW 65TH AVENUE
3886436,81930,289643,0.9666666587193807,BAPTIST MEDICAL CENTER-YAZOO,BAPTIST MEDICAL CENTER EAST,823 GRAND AVENUE,400 TAYLOR ROAD
11105539,42776,275440,0.9666666587193807,PARKWEST MEDICAL CENTER,LEGACY MERIDIAN PARK MEDICAL CENTER,9352 PARK WEST BLVD,19300 SW 65TH AVENUE
11655104,29219,819349,0.9666666587193807,BAPTIST MEDICAL CENTER-LEAKE,MISSISSIPPI BAPTIST MEDICAL CENTER,1100 HIGHWAY 16 EAST,1225 N STATE ST
317936,42686,318215,0.9666666587193807,LAKESIDE MEDICAL CENTER,CLEAR LAKE REGIONAL MEDICAL CENTER,39200 HOOKER HWY,500 MEDICAL CENTER BLVD
3916521,49236,351238,0.9666666587193807,NORTHCREST MEDICAL CENTER,NORTH SHORE MEDICAL CENTER,100 NORTHCREST DRIVE,1100 NW 95TH ST
11104119,42776,197602,0.9666666587193807,PARKWEST MEDICAL CENTER,ORANGE PARK MEDICAL CENTER,9352 PARK WEST BLVD,2001 KINGSLEY AVE
6508192,67452,133329,0.9666666587193807,JOHNSTON MEMORIAL HOSPITAL,JOHN F KENNEDY MEMORIAL HOSPITAL,16000 JOHNSTON MEMORIAL DRIVE,47111 MONROE STREET
316068,42686,596884,0.9666666587193807,LAKESIDE MEDICAL CENTER,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,39200 HOOKER HWY,368 NE FRANKLIN ST
317932,42686,111729,0.9666666587193807,LAKESIDE MEDICAL CENTER,LAKE GRANBURY MEDICAL CENTER,39200 HOOKER HWY,1310 PALUXY RD
11656029,29219,432410,0.9666666587193807,BAPTIST MEDICAL CENTER-LEAKE,BAPTIST MEDICAL CENTER,1100 HIGHWAY 16 EAST,111 DALLAS STREET
11654275,29219,455758,0.9666666587193807,BAPTIST MEDICAL CENTER-LEAKE,BAPTIST MEDICAL CENTER - NASSAU,1100 HIGHWAY 16 EAST,1250 S 18TH ST
3263930,77076,834700,0.9666666587193807,NORTHRIDGE MEDICAL CENTER,NORTH FLORIDA REGIONAL MEDICAL CENTER,70 MEDICAL CENTER DRIVE,6500 NEWBERRY RD
10419573,91651,819181,0.9666666587193807,LAKEVIEW MEMORIAL HOSPITAL,LAKE CHARLES MEMORIAL HOSPITAL,927 WEST CHURCHILL STREET,1701 OAK PARK BLVD
11655153,29219,852004,0.9666666587193807,BAPTIST MEDICAL CENTER-LEAKE,MISSOURI BAPTIST MEDICAL CENTER,1100 HIGHWAY 16 EAST,3015 N BALLAS RD
3917331,49236,796226,0.9666666587193807,NORTHCREST MEDICAL CENTER,NORTH MEMORIAL MEDICAL CENTER,100 NORTHCREST DRIVE,3300 OAKDALE NORTH
3264704,77076,373550,0.9666666587193807,NORTHRIDGE MEDICAL CENTER,NORTH MISSISSIPPI MEDICAL CENTER,70 MEDICAL CENTER DRIVE,830 S GLOSTER
11653773,29219,630993,0.9666666587193807,BAPTIST MEDICAL CENTER-LEAKE,WALKER BAPTIST MEDICAL CENTER,1100 HIGHWAY 16 EAST,3400 HIGHWAY 78 EAST
3917042,49236,341010,0.9666666587193807,NORTHCREST MEDICAL CENTER,ST ELIZABETH MEDICAL CENTER NORTH,100 NORTHCREST DRIVE,1 MEDICAL VILLAGE DRIVE
9073929,57719,798549,0.9666666587193807,MIDMICHIGAN MEDICAL CENTER-CLARE,MIDMICHIGAN MEDICAL CENTER - ALPENA,703 N MCEWAN ST,1501 W CHISHOLM ST
11653865,29219,771977,0.9666666587193807,BAPTIST MEDICAL CENTER-LEAKE,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,1100 HIGHWAY 16 EAST,3333 SPRINGHILL DRIVE
6035488,89964,837148,0.9666666587193807,EASTSIDE MEDICAL CENTER,EAST TEXAS MEDICAL CENTER,1700 MEDICAL WAY,1000 SOUTH BECKHAM STREET
3263899,77076,130637,0.9666666587193807,NORTHRIDGE MEDICAL CENTER,NORTH OKALOOSA MEDICAL CENTER,70 MEDICAL CENTER DRIVE,151 REDSTONE AVE SE
9595832,15959,693667,0.9666666587193807,WILLS MEMORIAL HOSPITAL,WILLIAMSON MEMORIAL HOSPITAL,120 GORDON STREET,859 ALDERSON STREET
316612,42686,345826,0.9666666587193807,LAKESIDE MEDICAL CENTER,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,39200 HOOKER HWY,5000 HENNESSY BLVD
318158,42686,599655,0.9666666587193807,LAKESIDE MEDICAL CENTER,LAKEVIEW MEDICAL CENTER,39200 HOOKER HWY,1700 WEST STOUT STREET
10005332,22339,109171,0.9666666587193807,LAKELAND COMMUNITY HOSPITAL,LAKE CITY COMMUNITY HOSPITAL,42024 HIGHWAY 195 E,258 N RON MCNAIR BLVD
14148442,92757,772462,0.9666666587193807,PARKLAND MEDICAL CENTER,CEDAR PARK REGIONAL MEDICAL CENTER,1 PARKLAND DRIVE,1401 MEDICAL PARKWAY
3886915,81930,455758,0.9666666587193807,BAPTIST MEDICAL CENTER-YAZOO,BAPTIST MEDICAL CENTER - NASSAU,823 GRAND AVENUE,1250 S 18TH ST
3264657,77076,796226,0.9666666587193807,NORTHRIDGE MEDICAL CENTER,NORTH MEMORIAL MEDICAL CENTER,70 MEDICAL CENTER DRIVE,3300 OAKDALE NORTH
3886386,81930,716815,0.9666666587193807,BAPTIST MEDICAL CENTER-YAZOO,BAPTIST MEDICAL CENTER SOUTH,823 GRAND AVENUE,2105 EAST SOUTH BOULEVARD
3886413,81930,630993,0.9666666587193807,BAPTIST MEDICAL CENTER-YAZOO,WALKER BAPTIST MEDICAL CENTER,823 GRAND AVENUE,3400 HIGHWAY 78 EAST
3916165,49236,306081,0.9666666587193807,NORTHCREST MEDICAL CENTER,NORTH ARKANSAS REGIONAL MEDICAL CENTER,100 NORTHCREST DRIVE,620 NORTH MAIN STREET
3263498,77076,771977,0.9666666587193807,NORTHRIDGE MEDICAL CENTER,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,70 MEDICAL CENTER DRIVE,3333 SPRINGHILL DRIVE
3886903,81930,723697,0.9666666587193807,BAPTIST MEDICAL CENTER-YAZOO,BAPTIST MEDICAL CENTER - BEACHES,823 GRAND AVENUE,1350 13TH AVE S
3917378,49236,373550,0.9666666587193807,NORTHCREST MEDICAL CENTER,NORTH MISSISSIPPI MEDICAL CENTER,100 NORTHCREST DRIVE,830 S GLOSTER
14147033,92757,549644,0.9666666587193807,PARKLAND MEDICAL CENTER,GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK,1 PARKLAND DRIVE,ONE GENESYS PARKWAY
3886240,29931,874109,0.9666666587193807,OVERLOOK MEDICAL CENTER,OVERLAKE HOSPITAL MEDICAL CENTER,99 BEAUVOIR AVENUE,1035-116TH AVE NE
316637,42686,142114,0.9666666587193807,LAKESIDE MEDICAL CENTER,LAKE AREA MEDICAL CENTER,39200 HOOKER HWY,4200 NELSON ROAD
11653746,29219,716815,0.9666666587193807,BAPTIST MEDICAL CENTER-LEAKE,BAPTIST MEDICAL CENTER SOUTH,1100 HIGHWAY 16 EAST,2105 EAST SOUTH BOULEVARD
13355349,49514,414805,0.9666666587193807,DAVIE MEDICAL CENTER,DANVILLE REGIONAL MEDICAL CENTER,223 HOSPITAL STREET,142 SOUTH MAIN STREET
316634,42686,167881,0.9666666587193807,LAKESIDE MEDICAL CENTER,LAKEVIEW REGIONAL MEDICAL CENTER,39200 HOOKER HWY,95 JUDGE TANNER BOULEVARD
315925,42686,673064,0.9666666587193807,LAKESIDE MEDICAL CENTER,SILVER LAKE MEDICAL CENTER,39200 HOOKER HWY,1711 WEST TEMPLE STREET
3263509,77076,570743,0.9666666587193807,NORTHRIDGE MEDICAL CENTER,NORTH METRO MEDICAL CENTER,70 MEDICAL CENTER DRIVE,1400 BRADEN STREET
5719783,69590,135132,0.9666666587193807,WINCHESTER MEDICAL CENTER,CHESTER REGIONAL MEDICAL CENTER,1840 AMHERST ST,1 MEDICAL PARK DRIVE
6999643,50313,428909,0.9666666587193807,MERCY MEDICAL CENTER,MERCY MEDICAL CENTER-NORTH IOWA,1000 NORTH VILLAGE AVENUE,1000 FOURTH STREET SW
11104919,42776,660329,0.9666666587193807,PARKWEST MEDICAL CENTER,GARDEN PARK MEDICAL CENTER,9352 PARK WEST BLVD,15200 COMMUNITY ROAD
6034965,89964,345837,0.9666666587193807,EASTSIDE MEDICAL CENTER,CAROLINA EAST MEDICAL CENTER,1700 MEDICAL WAY,2000 NEUSE BLVD
8057207,24072,549644,0.9666666587193807,PARKLAND HEALTH CENTER,GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK,1101 W LIBERTY,ONE GENESYS PARKWAY
13388836,86379,428909,0.9666666587193807,MERCY MEDICAL CENTER,MERCY MEDICAL CENTER-NORTH IOWA,2700 NW STEWART PARKWAY,1000 FOURTH STREET SW
317323,42686,365679,0.9666666587193807,LAKESIDE MEDICAL CENTER,LAKE NORMAN REGIONAL MEDICAL CENTER,39200 HOOKER HWY,171 FAIRVIEW ROAD
11653796,29219,289643,0.9666666587193807,BAPTIST MEDICAL CENTER-LEAKE,BAPTIST MEDICAL CENTER EAST,1100 HIGHWAY 16 EAST,400 TAYLOR ROAD
3916183,49236,570743,0.9666666587193807,NORTHCREST MEDICAL CENTER,NORTH METRO MEDICAL CENTER,100 NORTHCREST DRIVE,1400 BRADEN STREET
11653743,29219,890851,0.9666666587193807,BAPTIST MEDICAL CENTER-LEAKE,SHELBY BAPTIST MEDICAL CENTER,1100 HIGHWAY 16 EAST,1000 FIRST STREET NORTH
199021,63071,658364,0.9666666587193807,PIONEERS MEDICAL CENTER,CAROLINA PINES REGIONAL MEDICAL CENTER,100 PIONEERS MEDICAL CENTER DR,1304 W BOBO NEWSOM HWY
3886419,81930,812357,0.9666666587193807,BAPTIST MEDICAL CENTER-YAZOO,CITIZENS BAPTIST MEDICAL CENTER,823 GRAND AVENUE,604 STONE AVENUE
14145906,92757,606969,0.9666666587193807,PARKLAND MEDICAL CENTER,NATIONAL PARK MEDICAL CENTER,1 PARKLAND DRIVE,1910 MALVERN AVENUE
3886383,81930,890851,0.9666666587193807,BAPTIST MEDICAL CENTER-YAZOO,SHELBY BAPTIST MEDICAL CENTER,823 GRAND AVENUE,1000 FIRST STREET NORTH
6035364,89964,210614,0.9666666587193807,EASTSIDE MEDICAL CENTER,EAST COOPER MEDICAL CENTER,1700 MEDICAL WAY,2000 HOSPITAL DR
3916429,49236,856627,0.9666666587193807,NORTHCREST MEDICAL CENTER,NORTH COLORADO MEDICAL CENTER,100 NORTHCREST DRIVE,1801 16TH STREET
3886891,81930,738291,0.9666666587193807,BAPTIST MEDICAL CENTER-YAZOO,BAPTIST MEDICAL CENTER JACKSONVILLE,823 GRAND AVENUE,800 PRUDENTIAL DR
