,Account_Num,Provider_Num,Similar Score,Facility Name,Provider Name,Address,Provider Street Address
2150313,11437,406792,0.8164965809277259,FRANKLIN MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,111 FRANKLIN HEALTH COMMONS,4500 MEMORIAL DRIVE
13448121,30999,547548,0.8164965809277259,DESOTO MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,900 N ROBERT AVE,1101 MICHIGAN AVE
756039,31625,547548,0.8164965809277259,ADAMS MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1100 MERCER AVE,1101 MICHIGAN AVE
13448046,30999,406792,0.8164965809277259,DESOTO MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,900 N ROBERT AVE,4500 MEMORIAL DRIVE
5464138,85600,693188,0.8164965809277259,MEMORIAL HOSPITAL,STRINGFELLOW MEMORIAL HOSPITAL,1204 MOUND ST,301 EAST 18TH ST
811746,39744,393088,0.8164965809277259,MEMORIAL HOSPITAL,COMMUNITY MEMORIAL HOSPITAL,224 E SECOND STREET,W180 N8085 TOWN HALL RD
13874967,32147,518060,0.8164965809277259,PARKVIEW HUNTINGTON HOSPITAL,HUNTINGTON HOSPITAL,2001 STULTS RD,270 PARK AVENUE
6202758,84256,722641,0.8164965809277259,METHODIST HOSPITAL,HOUSTON METHODIST HOSPITAL,8303 DODGE ST,6565 FANNIN
6202311,84256,333989,0.8164965809277259,METHODIST HOSPITAL,DUBLIN METHODIST HOSPITAL,8303 DODGE ST,7500 HOSPITAL AVENUE
6202208,84256,605678,0.8164965809277259,METHODIST HOSPITAL,RIVERSIDE METHODIST HOSPITAL,8303 DODGE ST,3535 OLENTANGY RIVER RD
6201614,84256,506301,0.8164965809277259,METHODIST HOSPITAL,BRONSON METHODIST HOSPITAL,8303 DODGE ST,601 JOHN STREET
6191987,63054,548184,0.8164965809277259,VERNON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,507 SOUTH MAIN ST,1204 MOUND ST
13123794,90050,811865,0.8164965809277259,MEMORIAL HOSPITAL,SHARP MEMORIAL HOSPITAL,1101 MICHIGAN AVE,7901 FROST ST
6191662,63054,632683,0.8164965809277259,VERNON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,507 SOUTH MAIN ST,325 SOUTH BELMONT STREET
6191570,63054,176872,0.8164965809277259,VERNON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,507 SOUTH MAIN ST,1401 WEST LOCUST
13123811,90050,220714,0.8164965809277259,MEMORIAL HOSPITAL,WOODLAND MEMORIAL HOSPITAL,1101 MICHIGAN AVE,1325 COTTONWOOD STREET
6191497,63054,275281,0.8164965809277259,VERNON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,507 SOUTH MAIN ST,715 SOUTH TAFT AVENUE
12861098,46864,572806,0.8164965809277259,ANDERSON HOSPITAL,MERCY HOSPITAL ANDERSON,6800 STATE ROUTE 162,7500 STATE ROAD
6191472,63054,631113,0.8164965809277259,VERNON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,507 SOUTH MAIN ST,500 LONDON AVENUE
6190617,63054,749696,0.8164965809277259,VERNON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,507 SOUTH MAIN ST,210 MARIE LANGDON DRIVE
13123816,90050,340833,0.8164965809277259,MEMORIAL HOSPITAL,RIDEOUT MEMORIAL HOSPITAL,1101 MICHIGAN AVE,726 4TH ST
6190494,63054,547548,0.8164965809277259,VERNON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,507 SOUTH MAIN ST,1101 MICHIGAN AVE
2541576,74565,749696,0.8164965809277259,HAMPSHIRE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,363 SUNRISE BOULEVARD,210 MARIE LANGDON DRIVE
6190419,63054,406792,0.8164965809277259,VERNON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,507 SOUTH MAIN ST,4500 MEMORIAL DRIVE
9366339,51707,722641,0.8164965809277259,METHODIST HOSPITAL,HOUSTON METHODIST HOSPITAL,7700 FLOYD CURL DR,6565 FANNIN
13123886,90050,214254,0.8164965809277259,MEMORIAL HOSPITAL,LODI MEMORIAL HOSPITAL,1101 MICHIGAN AVE,975 S FAIRMONT AVENUE
6188726,47188,454904,0.8164965809277259,UNION COUNTY HOSPITAL,UNION HOSPITAL,517 NORTH MAIN STREET,659 BOULEVARD
2541453,74565,547548,0.8164965809277259,HAMPSHIRE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,363 SUNRISE BOULEVARD,1101 MICHIGAN AVE
13123891,90050,163516,0.8164965809277259,MEMORIAL HOSPITAL,BARTON MEMORIAL HOSPITAL,1101 MICHIGAN AVE,2170 SOUTH AVENUE
5464510,85600,489749,0.8164965809277259,MEMORIAL HOSPITAL,MONTROSE MEMORIAL HOSPITAL,1204 MOUND ST,800 S 3RD ST
6508863,67452,749696,0.8164965809277259,JOHNSTON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,16000 JOHNSTON MEMORIAL DRIVE,210 MARIE LANGDON DRIVE
13123910,90050,299065,0.8164965809277259,MEMORIAL HOSPITAL,HUNTINGTON MEMORIAL HOSPITAL,1101 MICHIGAN AVE,100 W  CALIFORNIA BLVD
2541378,74565,406792,0.8164965809277259,HAMPSHIRE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,363 SUNRISE BOULEVARD,4500 MEMORIAL DRIVE
10544620,28644,632683,0.8164965809277259,LEE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,2776 CLEVELAND AVE,325 SOUTH BELMONT STREET
13123766,90050,522917,0.8164965809277259,MEMORIAL HOSPITAL,BAKERSFIELD MEMORIAL HOSPITAL,1101 MICHIGAN AVE,420 34TH ST BOX
13123659,90050,700618,0.8164965809277259,MEMORIAL HOSPITAL,SPRINGHILL MEMORIAL HOSPITAL,1101 MICHIGAN AVE,3719 DAUPHIN STREET
10544528,28644,176872,0.8164965809277259,LEE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,2776 CLEVELAND AVE,1401 WEST LOCUST
5464179,85600,700618,0.8164965809277259,MEMORIAL HOSPITAL,SPRINGHILL MEMORIAL HOSPITAL,1204 MOUND ST,3719 DAUPHIN STREET
10718541,94659,709283,0.8164965809277259,PIEDMONT HENRY HOSPITAL,PIEDMONT HOSPITAL,1133 EAGLE'S LANDING PARKWAY,1968 PEACHTREE RD NW
5464187,85600,824535,0.8164965809277259,MEMORIAL HOSPITAL,FAIRBANKS MEMORIAL HOSPITAL,1204 MOUND ST,1650 COWLES STREET
6509743,67452,275281,0.8164965809277259,JOHNSTON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,16000 JOHNSTON MEMORIAL DRIVE,715 SOUTH TAFT AVENUE
5464239,85600,583613,0.8164965809277259,MEMORIAL HOSPITAL,CHAMBERS MEMORIAL HOSPITAL,1204 MOUND ST,719 DETROIT STREET
6509718,67452,631113,0.8164965809277259,JOHNSTON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,16000 JOHNSTON MEMORIAL DRIVE,500 LONDON AVENUE
13123667,90050,824535,0.8164965809277259,MEMORIAL HOSPITAL,FAIRBANKS MEMORIAL HOSPITAL,1101 MICHIGAN AVE,1650 COWLES STREET
5464254,85600,589667,0.8164965809277259,MEMORIAL HOSPITAL,DREW MEMORIAL HOSPITAL,1204 MOUND ST,778 SCOGIN DRIVE
5464264,85600,254598,0.8164965809277259,MEMORIAL HOSPITAL,SALINE MEMORIAL HOSPITAL,1204 MOUND ST,#1 MEDICAL PARK DRIVE
5464286,85600,522917,0.8164965809277259,MEMORIAL HOSPITAL,BAKERSFIELD MEMORIAL HOSPITAL,1204 MOUND ST,420 34TH ST BOX
5464314,85600,811865,0.8164965809277259,MEMORIAL HOSPITAL,SHARP MEMORIAL HOSPITAL,1204 MOUND ST,7901 FROST ST
5464331,85600,220714,0.8164965809277259,MEMORIAL HOSPITAL,WOODLAND MEMORIAL HOSPITAL,1204 MOUND ST,1325 COTTONWOOD STREET
2542529,74565,176872,0.8164965809277259,HAMPSHIRE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,363 SUNRISE BOULEVARD,1401 WEST LOCUST
2542456,74565,275281,0.8164965809277259,HAMPSHIRE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,363 SUNRISE BOULEVARD,715 SOUTH TAFT AVENUE
5464336,85600,340833,0.8164965809277259,MEMORIAL HOSPITAL,RIDEOUT MEMORIAL HOSPITAL,1204 MOUND ST,726 4TH ST
2542431,74565,631113,0.8164965809277259,HAMPSHIRE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,363 SUNRISE BOULEVARD,500 LONDON AVENUE
13123719,90050,583613,0.8164965809277259,MEMORIAL HOSPITAL,CHAMBERS MEMORIAL HOSPITAL,1101 MICHIGAN AVE,719 DETROIT STREET
10544430,28644,631113,0.8164965809277259,LEE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,2776 CLEVELAND AVE,500 LONDON AVENUE
13123734,90050,589667,0.8164965809277259,MEMORIAL HOSPITAL,DREW MEMORIAL HOSPITAL,1101 MICHIGAN AVE,778 SCOGIN DRIVE
10544455,28644,275281,0.8164965809277259,LEE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,2776 CLEVELAND AVE,715 SOUTH TAFT AVENUE
5464406,85600,214254,0.8164965809277259,MEMORIAL HOSPITAL,LODI MEMORIAL HOSPITAL,1204 MOUND ST,975 S FAIRMONT AVENUE
13123744,90050,254598,0.8164965809277259,MEMORIAL HOSPITAL,SALINE MEMORIAL HOSPITAL,1101 MICHIGAN AVE,#1 MEDICAL PARK DRIVE
5464411,85600,163516,0.8164965809277259,MEMORIAL HOSPITAL,BARTON MEMORIAL HOSPITAL,1204 MOUND ST,2170 SOUTH AVENUE
5464430,85600,299065,0.8164965809277259,MEMORIAL HOSPITAL,HUNTINGTON MEMORIAL HOSPITAL,1204 MOUND ST,100 W  CALIFORNIA BLVD
12894032,67113,548184,0.8164965809277259,MANATEE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,206 2ND ST E,1204 MOUND ST
1955,10605,176872,0.8164965809277259,SAGE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,STATE ROUTE 264 SOUTH 191,1401 WEST LOCUST
2151366,11437,631113,0.8164965809277259,FRANKLIN MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,111 FRANKLIN HEALTH COMMONS,500 LONDON AVENUE
8791380,18298,631113,0.8164965809277259,HUNTINGTON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,100 W  CALIFORNIA BLVD,500 LONDON AVENUE
196139,33556,176872,0.8164965809277259,WAYNE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,2700 WAYNE MEMORIAL DR,1401 WEST LOCUST
13409418,72686,683494,0.8164965809277259,MEMORIAL HOSPITAL,FORT MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,611 SHERMAN AVE E
13409431,72686,624452,0.8164965809277259,MEMORIAL HOSPITAL,BELOIT MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,1969 W HART RD
13409433,72686,393088,0.8164965809277259,MEMORIAL HOSPITAL,COMMUNITY MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,W180 N8085 TOWN HALL RD
13409452,72686,159781,0.8164965809277259,MEMORIAL HOSPITAL,SHERIDAN MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,1401 W 5TH ST
5335668,93765,749696,0.8164965809277259,JOHNSON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,201 CHESTNUT HILL ROAD,210 MARIE LANGDON DRIVE
7512147,30230,749696,0.8164965809277259,HARRISON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,2520 CHERRY AVENUE,210 MARIE LANGDON DRIVE
9229008,66401,122295,0.8164965809277259,HEBER VALLEY HOSPITAL,VALLEY HOSPITAL,1485 SOUTH HIGHWAY 40,12606 EAST MISSION AVENUE
683239,37640,551005,0.8164965809277259,PRINCETON COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,122 12TH STREET,901 MACARTHUR BLVD
5335545,93765,547548,0.8164965809277259,JOHNSON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,201 CHESTNUT HILL ROAD,1101 MICHIGAN AVE
5335470,93765,406792,0.8164965809277259,JOHNSON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,201 CHESTNUT HILL ROAD,4500 MEMORIAL DRIVE
7512024,30230,547548,0.8164965809277259,HARRISON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,2520 CHERRY AVENUE,1101 MICHIGAN AVE
7511949,30230,406792,0.8164965809277259,HARRISON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,2520 CHERRY AVENUE,4500 MEMORIAL DRIVE
777145,51005,344388,0.8164965809277259,LINCOLN COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,111 6TH ST,2351 G RD
2151391,11437,275281,0.8164965809277259,FRANKLIN MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,111 FRANKLIN HEALTH COMMONS,715 SOUTH TAFT AVENUE
8018985,32601,406792,0.8164965809277259,KITTSON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1010 SOUTH BIRCH,4500 MEMORIAL DRIVE
8019060,32601,547548,0.8164965809277259,KITTSON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1010 SOUTH BIRCH,1101 MICHIGAN AVE
12332194,39429,191067,0.8164965809277259,QUINCY VALLEY HOSPITAL,VALLEY HOSPITAL,908 10TH AVENUE SOUTHWEST,223 N VAN DIEN AVENUE
6533032,21805,551005,0.8164965809277259,FAITH COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,215 CHISHOLM TRAIL,901 MACARTHUR BLVD
757532,31625,548184,0.8164965809277259,ADAMS MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1100 MERCER AVE,1204 MOUND ST
10502527,93383,344388,0.8164965809277259,COMMUNITY HOSPITAL INC,COMMUNITY HOSPITAL,805 FRIENDSHIP ROAD,2351 G RD
8019183,32601,749696,0.8164965809277259,KITTSON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1010 SOUTH BIRCH,210 MARIE LANGDON DRIVE
6532543,21805,344388,0.8164965809277259,FAITH COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,215 CHISHOLM TRAIL,2351 G RD
13305029,49192,595618,0.8164965809277259,EVANSTON REGIONAL HOSPITAL,EVANSTON HOSPITAL,190 ARROWHEAD DR,2650 RIDGE AVE
9683034,93869,406792,0.8164965809277259,CHENANGO MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,179 NORTH BROAD STREET,4500 MEMORIAL DRIVE
9683109,93869,547548,0.8164965809277259,CHENANGO MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,179 NORTH BROAD STREET,1101 MICHIGAN AVE
10625855,51855,548184,0.8164965809277259,HARRISON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1210 KY HWY 36 E,1204 MOUND ST
13409414,72686,878374,0.8164965809277259,MEMORIAL HOSPITAL,OCONOMOWOC MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,791 E SUMMIT AVE
196066,33556,275281,0.8164965809277259,WAYNE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,2700 WAYNE MEMORIAL DR,715 SOUTH TAFT AVENUE
13409410,72686,212688,0.8164965809277259,MEMORIAL HOSPITAL,BELLIN MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,744 S WEBSTER AVE
196041,33556,631113,0.8164965809277259,WAYNE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,2700 WAYNE MEMORIAL DR,500 LONDON AVENUE
13408896,72686,786868,0.8164965809277259,MEMORIAL HOSPITAL,ABINGTON MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,1200 OLD YORK ROAD
13408908,72686,602564,0.8164965809277259,MEMORIAL HOSPITAL,ROXBOROUGH MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,5800 RIDGE AVE
13408937,72686,421430,0.8164965809277259,MEMORIAL HOSPITAL,SPRINGS MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,800 W MEETING ST
13408949,72686,794014,0.8164965809277259,MEMORIAL HOSPITAL,CLARENDON MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,10 HOSPITAL ST BOX 550
13408987,72686,623471,0.8164965809277259,MEMORIAL HOSPITAL,BLOUNT MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,907 E LAMAR ALEXANDER PARKWAY
10503016,93383,551005,0.8164965809277259,COMMUNITY HOSPITAL INC,COMMUNITY HOSPITAL,805 FRIENDSHIP ROAD,901 MACARTHUR BLVD
9227947,66401,191067,0.8164965809277259,HEBER VALLEY HOSPITAL,VALLEY HOSPITAL,1485 SOUTH HIGHWAY 40,223 N VAN DIEN AVENUE
13409003,72686,230225,0.8164965809277259,MEMORIAL HOSPITAL,BAPTIST MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,6019 WALNUT GROVE ROAD
13409055,72686,483932,0.8164965809277259,MEMORIAL HOSPITAL,PROVIDENCE MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,2001 N OREGON ST
13409102,72686,185715,0.8164965809277259,MEMORIAL HOSPITAL,MIDLAND MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,400 ROSALIND REDFERN GROVER PARKWAY
13409139,72686,209002,0.8164965809277259,MEMORIAL HOSPITAL,HUNTSVILLE MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,110 MEMORIAL HOSPITAL DRIVE
13409149,72686,529586,0.8164965809277259,MEMORIAL HOSPITAL,EASTLAND MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,304 S DAUGHERTY
13409248,72686,621155,0.8164965809277259,MEMORIAL HOSPITAL,BRATTLEBORO MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,17 BELMONT AVE
13409268,72686,121694,0.8164965809277259,MEMORIAL HOSPITAL,WARREN MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,1000 NORTH SHENANDOAH AVE
13409281,72686,717038,0.8164965809277259,MEMORIAL HOSPITAL,JOHNSTON MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,16000 JOHNSTON MEMORIAL DRIVE
196011,33556,462498,0.8164965809277259,WAYNE MEMORIAL HOSPITAL,WAYNE HOSPITAL,2700 WAYNE MEMORIAL DR,835 SWEITZER STREET
13409293,72686,859551,0.8164965809277259,MEMORIAL HOSPITAL,BEDFORD MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,1613 OAKWOOD STREET
528287,38506,548184,0.8164965809277259,JONES MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,191 NORTH MAIN STREET,1204 MOUND ST
13409296,72686,115756,0.8164965809277259,MEMORIAL HOSPITAL,SOUTHAMPTON MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,100 FAIRVIEW DRIVE - PO BOX 817
13409342,72686,239181,0.8164965809277259,MEMORIAL HOSPITAL,HARRISON MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,2520 CHERRY AVENUE
13409372,72686,557241,0.8164965809277259,MEMORIAL HOSPITAL,REYNOLDS MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,800 WHEELING AVE
682750,37640,344388,0.8164965809277259,PRINCETON COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,122 12TH STREET,2351 G RD
13409376,72686,693145,0.8164965809277259,MEMORIAL HOSPITAL,THOMAS MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,4605 MACCORKLE AVE SW
13409390,72686,693667,0.8164965809277259,MEMORIAL HOSPITAL,WILLIAMSON MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,859 ALDERSON STREET
13409394,72686,687103,0.8164965809277259,MEMORIAL HOSPITAL,WAUKESHA MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,725 AMERICAN AVE
9683232,93869,749696,0.8164965809277259,CHENANGO MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,179 NORTH BROAD STREET,210 MARIE LANGDON DRIVE
777634,51005,551005,0.8164965809277259,LINCOLN COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,111 6TH ST,901 MACARTHUR BLVD
482113,33501,632683,0.8164965809277259,WAYNE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,865 SOUTH FIRST STREET,325 SOUTH BELMONT STREET
7703041,20855,344388,0.8164965809277259,GENOA COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,"P O BOX 310, 706 EWING AVE",2351 G RD
14211297,68318,406792,0.8164965809277259,ASHE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,200 HOSPITAL AVE,4500 MEMORIAL DRIVE
2047,10605,632683,0.8164965809277259,SAGE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,STATE ROUTE 264 SOUTH 191,325 SOUTH BELMONT STREET
8020553,32601,548184,0.8164965809277259,KITTSON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1010 SOUTH BIRCH,1204 MOUND ST
482021,33501,176872,0.8164965809277259,WAYNE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,865 SOUTH FIRST STREET,1401 WEST LOCUST
10310900,71865,131077,0.8164965809277259,MERCY GENERAL HOSPITAL,MERCY HOSPITAL,4001 J ST,2215 TRUXTUN AVENUE
8790402,18298,547548,0.8164965809277259,HUNTINGTON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,100 W  CALIFORNIA BLVD,1101 MICHIGAN AVE
14211372,68318,547548,0.8164965809277259,ASHE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,200 HOSPITAL AVE,1101 MICHIGAN AVE
2151881,11437,548184,0.8164965809277259,FRANKLIN MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,111 FRANKLIN HEALTH COMMONS,1204 MOUND ST
6516850,69521,551005,0.8164965809277259,RIVERSIDE COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,901 MACARTHUR BLVD
10311551,71865,491560,0.8164965809277259,MERCY GENERAL HOSPITAL,MERCY HOSPITAL,4001 J ST,500 E MARKET STREET
3867173,65402,548184,0.8164965809277259,THOREK MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,850 W IRVING PARK RD,1204 MOUND ST
3866848,65402,632683,0.8164965809277259,THOREK MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,850 W IRVING PARK RD,325 SOUTH BELMONT STREET
2358188,87129,198591,0.8164965809277259,HOUSTON METHODIST HOSPITAL,METHODIST HOSPITAL,6565 FANNIN,1305 N ELM ST
3866756,65402,176872,0.8164965809277259,THOREK MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,850 W IRVING PARK RD,1401 WEST LOCUST
3866683,65402,275281,0.8164965809277259,THOREK MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,850 W IRVING PARK RD,715 SOUTH TAFT AVENUE
3866658,65402,631113,0.8164965809277259,THOREK MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,850 W IRVING PARK RD,500 LONDON AVENUE
3865803,65402,749696,0.8164965809277259,THOREK MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,850 W IRVING PARK RD,210 MARIE LANGDON DRIVE
10311729,71865,453781,0.8164965809277259,MERCY GENERAL HOSPITAL,MERCY HOSPITAL,4001 J ST,144 STATE STREET
2151556,11437,632683,0.8164965809277259,FRANKLIN MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,111 FRANKLIN HEALTH COMMONS,325 SOUTH BELMONT STREET
3865680,65402,547548,0.8164965809277259,THOREK MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,850 W IRVING PARK RD,1101 MICHIGAN AVE
2151464,11437,176872,0.8164965809277259,FRANKLIN MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,111 FRANKLIN HEALTH COMMONS,1401 WEST LOCUST
6516361,69521,344388,0.8164965809277259,RIVERSIDE COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,2351 G RD
8790525,18298,749696,0.8164965809277259,HUNTINGTON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,100 W  CALIFORNIA BLVD,210 MARIE LANGDON DRIVE
3865605,65402,406792,0.8164965809277259,THOREK MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,850 W IRVING PARK RD,4500 MEMORIAL DRIVE
10311955,71865,545801,0.8164965809277259,MERCY GENERAL HOSPITAL,MERCY HOSPITAL,4001 J ST,4050 COON RAPIDS BLVD
8790327,18298,406792,0.8164965809277259,HUNTINGTON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,100 W  CALIFORNIA BLVD,4500 MEMORIAL DRIVE
7703530,20855,551005,0.8164965809277259,GENOA COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,"P O BOX 310, 706 EWING AVE",901 MACARTHUR BLVD
10625530,51855,632683,0.8164965809277259,HARRISON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1210 KY HWY 36 E,325 SOUTH BELMONT STREET
8020228,32601,632683,0.8164965809277259,KITTSON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1010 SOUTH BIRCH,325 SOUTH BELMONT STREET
10625438,51855,176872,0.8164965809277259,HARRISON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1210 KY HWY 36 E,1401 WEST LOCUST
196231,33556,632683,0.8164965809277259,WAYNE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,2700 WAYNE MEMORIAL DR,325 SOUTH BELMONT STREET
9684087,93869,631113,0.8164965809277259,CHENANGO MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,179 NORTH BROAD STREET,500 LONDON AVENUE
9684112,93869,275281,0.8164965809277259,CHENANGO MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,179 NORTH BROAD STREET,715 SOUTH TAFT AVENUE
9684185,93869,176872,0.8164965809277259,CHENANGO MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,179 NORTH BROAD STREET,1401 WEST LOCUST
9684277,93869,632683,0.8164965809277259,CHENANGO MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,179 NORTH BROAD STREET,325 SOUTH BELMONT STREET
8020038,32601,631113,0.8164965809277259,KITTSON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1010 SOUTH BIRCH,500 LONDON AVENUE
9684602,93869,548184,0.8164965809277259,CHENANGO MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,179 NORTH BROAD STREET,1204 MOUND ST
10625365,51855,275281,0.8164965809277259,HARRISON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1210 KY HWY 36 E,715 SOUTH TAFT AVENUE
12333255,39429,122295,0.8164965809277259,QUINCY VALLEY HOSPITAL,VALLEY HOSPITAL,908 10TH AVENUE SOUTHWEST,12606 EAST MISSION AVENUE
757207,31625,632683,0.8164965809277259,ADAMS MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1100 MERCER AVE,325 SOUTH BELMONT STREET
2940628,58217,551005,0.8164965809277259,HILLSBORO COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,101 INDUSTRIAL ROAD,901 MACARTHUR BLVD
8020063,32601,275281,0.8164965809277259,KITTSON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1010 SOUTH BIRCH,715 SOUTH TAFT AVENUE
757115,31625,176872,0.8164965809277259,ADAMS MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1100 MERCER AVE,1401 WEST LOCUST
10625340,51855,631113,0.8164965809277259,HARRISON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1210 KY HWY 36 E,500 LONDON AVENUE
